"2023-07-10 16:21:21.020788","root[root] @  [172.18.0.2]",1096,1,"Query","SELECT CURRENT_USER()"
"2023-07-10 16:21:21.024967","root[root] @  [172.18.0.2]",1096,1,"Query","SELECT 1 FROM mysql.user LIMIT 1"
"2023-07-10 16:21:21.026367","root[root] @  [172.18.0.2]",1096,1,"Query","SHOW SESSION VARIABLES LIKE 'FOREIGN_KEY_CHECKS'"
"2023-07-10 16:21:21.031948","root[root] @  [172.18.0.2]",1096,1,"Query","SELECT DATABASE()"
"2023-07-10 16:21:21.033609","root[root] @  [172.18.0.2]",1096,1,"Init DB","mysql"
"2023-07-10 16:21:21.037118","root[root] @  [172.18.0.2]",1096,1,"Query","SELECT * FROM `general_log` LIMIT 0, 25"
"2023-07-10 16:21:21.039879","root[root] @  [172.18.0.2]",1096,1,"Query","SELECT TABLE_NAME FROM information_schema.VIEWS WHERE TABLE_SCHEMA = 'mysql' AND TABLE_NAME = 'general_log'"
"2023-07-10 16:21:21.041196","root[root] @  [172.18.0.2]",1096,1,"Query","SELECT @@lower_case_table_names"
"2023-07-10 16:21:21.042410","root[root] @  [172.18.0.2]",1096,1,"Query","SELECT *, `TABLE_SCHEMA`       AS `Db`, `TABLE_NAME`         AS `Name`, `TABLE_TYPE`         AS `TABLE_TYPE`, `ENGINE`             AS `Engine`, `ENGINE`             AS `Type`, `VERSION`            AS `Version`, `ROW_FORMAT`         AS `Row_format`, `TABLE_ROWS`         AS `Rows`, `AVG_ROW_LENGTH`     AS `Avg_row_length`, `DATA_LENGTH`        AS `Data_length`, `MAX_DATA_LENGTH`    AS `Max_data_length`, `INDEX_LENGTH`       AS `Index_length`, `DATA_FREE`          AS `Data_free`, `AUTO_INCREMENT`     AS `Auto_increment`, `CREATE_TIME`        AS `Create_time`, `UPDATE_TIME`        AS `Update_time`, `CHECK_TIME`         AS `Check_time`, `TABLE_COLLATION`    AS `Collation`, `CHECKSUM`           AS `Checksum`, `CREATE_OPTIONS`     AS `Create_options`, `TABLE_COMMENT`      AS `Comment` FROM `information_schema`.`TABLES` t WHERE `TABLE_SCHEMA` COLLATE utf8_general_ci IN ('mysql') AND t.`TABLE_NAME` COLLATE utf8_general_ci = 'general_log' ORDER BY Name ASC"
"2023-07-10 16:21:21.046709","root[root] @  [172.18.0.2]",1096,1,"Query","SELECT COUNT(*) FROM `mysql`.`general_log`"
"2023-07-10 16:21:21.053216","root[root] @  [172.18.0.2]",1096,1,"Query","SHOW WARNINGS"
"2023-07-10 16:21:21.054024","root[root] @  [172.18.0.2]",1096,1,"Query","SELECT TABLE_NAME FROM information_schema.VIEWS WHERE TABLE_SCHEMA = 'mysql' AND TABLE_NAME = 'general_log' AND IS_UPDATABLE = 'YES'"
"2023-07-10 16:21:21.057323","root[root] @  [172.18.0.2]",1096,1,"Query","SHOW  COLUMNS FROM `mysql`.`general_log`"
"2023-07-10 16:21:21.060478","root[root] @  [172.18.0.2]",1096,1,"Query","SHOW INDEXES FROM `mysql`.`general_log`"
"2023-07-10 16:21:21.062628","root[root] @  [172.18.0.2]",1096,1,"Query","SHOW INDEXES FROM `mysql`.`general_log`"
"2023-07-10 16:21:21.065663","root[root] @  [172.18.0.2]",1096,1,"Query","SHOW INDEXES FROM `mysql`.`general_log`"
"2023-07-10 16:21:21.078943","root[root] @  [172.18.0.2]",1096,1,"Query","SHOW CREATE TABLE `mysql`.`general_log`"
"2023-07-10 16:21:21.081897","root[root] @  [172.18.0.2]",1096,1,"Query","SHOW FULL COLUMNS FROM `mysql`.`general_log`"
"2023-07-10 16:21:21.083616","root[root] @  [172.18.0.2]",1096,1,"Query","SHOW INDEXES FROM `mysql`.`general_log`"
"2023-07-10 16:21:21.110388","root[root] @  [172.18.0.2]",1096,1,"Query","SHOW SESSION VARIABLES LIKE 'FOREIGN_KEY_CHECKS'"
"2023-07-10 16:21:21.113079","root[root] @  [172.18.0.2]",1096,1,"Query","SHOW  COLUMNS FROM `mysql`.`general_log`"
"2023-07-10 16:21:21.114881","root[root] @  [172.18.0.2]",1096,1,"Query","SHOW INDEXES FROM `mysql`.`general_log`"
"2023-07-10 16:21:21.117560","root[root] @  [172.18.0.2]",1096,1,"Query","SELECT 1 FROM (SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`COLUMN_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`TABLE_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`SCHEMA_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`USER_PRIVILEGES`) t WHERE `IS_GRANTABLE` = 'YES' AND '''root''@''%''' LIKE `GRANTEE` LIMIT 1"
"2023-07-10 16:21:21.121010","root[root] @  [172.18.0.2]",1096,1,"Query","SELECT `PRIVILEGE_TYPE` FROM `INFORMATION_SCHEMA`.`USER_PRIVILEGES` WHERE GRANTEE='''root''@''%''' AND PRIVILEGE_TYPE='TRIGGER'"
"2023-07-10 16:21:21.127510","root[root] @  [172.18.0.2]",1097,1,"Quit",""
"2023-07-10 16:21:21.127964","root[root] @  [172.18.0.2]",1096,1,"Quit",""
"2023-07-10 16:21:21.189225","[root] @  [172.18.0.2]",1098,1,"Connect","root@172.18.0.2 on  using TCP/IP"
"2023-07-10 16:21:21.194618","root[root] @  [172.18.0.2]",1098,1,"Query","SELECT @@version, @@version_comment"
"2023-07-10 16:21:21.197477","root[root] @  [172.18.0.2]",1098,1,"Query","SET NAMES 'utf8mb4' COLLATE 'utf8mb4_general_ci'"
"2023-07-10 16:21:21.200091","root[root] @  [172.18.0.2]",1098,1,"Query","SET lc_messages = 'en_US'"
"2023-07-10 16:21:21.206081","[root] @  [172.18.0.2]",1099,1,"Connect","root@172.18.0.2 on  using TCP/IP"
"2023-07-10 16:21:21.214113","root[root] @  [172.18.0.2]",1099,1,"Query","SHOW TABLES FROM `phpmyadmin`"
"2023-07-10 16:21:21.217420","root[root] @  [172.18.0.2]",1098,1,"Query","SET collation_connection = 'utf8mb4_unicode_ci'"
"2023-07-10 16:21:21.219331","root[root] @  [172.18.0.2]",1099,1,"Query","SHOW TABLES FROM `phpmyadmin`"
"2023-07-10 16:21:21.222005","root[root] @  [172.18.0.2]",1098,1,"Query","SELECT 1 FROM mysql.user LIMIT 1"
"2023-07-10 16:21:21.225675","root[root] @  [172.18.0.2]",1098,1,"Query","SELECT CURRENT_USER()"
"2023-07-10 16:21:21.227167","root[root] @  [172.18.0.2]",1098,1,"Query","SELECT 1 FROM (SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`COLUMN_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`TABLE_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`SCHEMA_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`USER_PRIVILEGES`) t WHERE `IS_GRANTABLE` = 'YES' AND '''root''@''%''' LIKE `GRANTEE` LIMIT 1"
"2023-07-10 16:21:21.231096","root[root] @  [172.18.0.2]",1099,1,"Quit",""
"2023-07-10 16:21:21.231171","root[root] @  [172.18.0.2]",1098,1,"Quit",""
"2023-07-10 16:21:56.435726","[root] @  [172.18.0.4]",1100,1,"Connect","root@172.18.0.4 on lib using TCP/IP"
"2023-07-10 16:21:56.450095","root[root] @  [172.18.0.4]",1100,1,"Prepare","SELECT * FROM book WHERE book_ID = ? OR book_Name = ? OR book_Author = ?"
"2023-07-10 16:21:56.459215","root[root] @  [172.18.0.4]",1100,1,"Execute","SELECT * FROM book WHERE book_ID = 0 OR book_Name = 'sea' OR book_Author = 'sea'"
"2023-07-10 16:21:56.465830","root[root] @  [172.18.0.4]",1100,1,"Quit",""
"2023-07-10 16:22:00.291873","[root] @  [172.18.0.2]",1101,1,"Connect","root@172.18.0.2 on  using TCP/IP"
"2023-07-10 16:22:00.302132","root[root] @  [172.18.0.2]",1101,1,"Query","SELECT @@version, @@version_comment"
"2023-07-10 16:22:00.305667","root[root] @  [172.18.0.2]",1101,1,"Query","SET NAMES 'utf8mb4' COLLATE 'utf8mb4_general_ci'"
"2023-07-10 16:22:00.307851","root[root] @  [172.18.0.2]",1101,1,"Query","SET lc_messages = 'en_US'"
"2023-07-10 16:22:00.311224","[root] @  [172.18.0.2]",1102,1,"Connect","root@172.18.0.2 on  using TCP/IP"
"2023-07-10 16:22:00.313655","root[root] @  [172.18.0.2]",1102,1,"Query","SHOW TABLES FROM `phpmyadmin`"
"2023-07-10 16:22:00.317099","root[root] @  [172.18.0.2]",1102,1,"Query","SHOW TABLES FROM `mysql`"
"2023-07-10 16:22:00.334259","root[root] @  [172.18.0.2]",1101,1,"Query","SET collation_connection = 'utf8mb4_unicode_ci'"
"2023-07-10 16:22:00.338400","root[root] @  [172.18.0.2]",1102,1,"Query","SHOW TABLES FROM `phpmyadmin`"
"2023-07-10 16:22:00.340892","root[root] @  [172.18.0.2]",1102,1,"Query","SHOW TABLES FROM `mysql`"
"2023-07-10 16:22:00.343525","root[root] @  [172.18.0.2]",1101,1,"Query","SELECT CURRENT_USER()"
"2023-07-10 16:22:00.348736","root[root] @  [172.18.0.2]",1101,1,"Query","SELECT 1 FROM mysql.user LIMIT 1"
"2023-07-10 16:22:00.350812","root[root] @  [172.18.0.2]",1101,1,"Query","SHOW SESSION VARIABLES LIKE 'FOREIGN_KEY_CHECKS'"
"2023-07-10 16:22:00.364879","root[root] @  [172.18.0.2]",1101,1,"Query","SELECT DATABASE()"
"2023-07-10 16:22:00.370477","root[root] @  [172.18.0.2]",1101,1,"Init DB","mysql"
"2023-07-10 16:22:00.377745","root[root] @  [172.18.0.2]",1101,1,"Query","SELECT * FROM `general_log` LIMIT 0, 25"
"2023-07-10 16:22:00.381042","root[root] @  [172.18.0.2]",1101,1,"Query","SELECT TABLE_NAME FROM information_schema.VIEWS WHERE TABLE_SCHEMA = 'mysql' AND TABLE_NAME = 'general_log'"
"2023-07-10 16:22:00.383483","root[root] @  [172.18.0.2]",1101,1,"Query","SELECT @@lower_case_table_names"
"2023-07-10 16:22:00.386542","root[root] @  [172.18.0.2]",1101,1,"Query","SELECT *, `TABLE_SCHEMA`       AS `Db`, `TABLE_NAME`         AS `Name`, `TABLE_TYPE`         AS `TABLE_TYPE`, `ENGINE`             AS `Engine`, `ENGINE`             AS `Type`, `VERSION`            AS `Version`, `ROW_FORMAT`         AS `Row_format`, `TABLE_ROWS`         AS `Rows`, `AVG_ROW_LENGTH`     AS `Avg_row_length`, `DATA_LENGTH`        AS `Data_length`, `MAX_DATA_LENGTH`    AS `Max_data_length`, `INDEX_LENGTH`       AS `Index_length`, `DATA_FREE`          AS `Data_free`, `AUTO_INCREMENT`     AS `Auto_increment`, `CREATE_TIME`        AS `Create_time`, `UPDATE_TIME`        AS `Update_time`, `CHECK_TIME`         AS `Check_time`, `TABLE_COLLATION`    AS `Collation`, `CHECKSUM`           AS `Checksum`, `CREATE_OPTIONS`     AS `Create_options`, `TABLE_COMMENT`      AS `Comment` FROM `information_schema`.`TABLES` t WHERE `TABLE_SCHEMA` COLLATE utf8_general_ci IN ('mysql') AND t.`TABLE_NAME` COLLATE utf8_general_ci = 'general_log' ORDER BY Name ASC"
"2023-07-10 16:22:00.389506","root[root] @  [172.18.0.2]",1101,1,"Query","SELECT COUNT(*) FROM `mysql`.`general_log`"
"2023-07-10 16:22:00.393723","root[root] @  [172.18.0.2]",1101,1,"Query","SHOW WARNINGS"
"2023-07-10 16:22:00.394475","root[root] @  [172.18.0.2]",1101,1,"Query","SELECT TABLE_NAME FROM information_schema.VIEWS WHERE TABLE_SCHEMA = 'mysql' AND TABLE_NAME = 'general_log' AND IS_UPDATABLE = 'YES'"
"2023-07-10 16:22:00.396303","root[root] @  [172.18.0.2]",1101,1,"Query","SHOW  COLUMNS FROM `mysql`.`general_log`"
"2023-07-10 16:22:00.398987","root[root] @  [172.18.0.2]",1101,1,"Query","SHOW INDEXES FROM `mysql`.`general_log`"
"2023-07-10 16:22:00.409720","root[root] @  [172.18.0.2]",1101,1,"Query","SHOW INDEXES FROM `mysql`.`general_log`"
"2023-07-10 16:22:00.413777","root[root] @  [172.18.0.2]",1101,1,"Query","SHOW INDEXES FROM `mysql`.`general_log`"
"2023-07-10 16:22:00.420279","root[root] @  [172.18.0.2]",1101,1,"Query","SHOW CREATE TABLE `mysql`.`general_log`"
"2023-07-10 16:22:00.424001","root[root] @  [172.18.0.2]",1101,1,"Query","SHOW FULL COLUMNS FROM `mysql`.`general_log`"
"2023-07-10 16:22:00.426880","root[root] @  [172.18.0.2]",1101,1,"Query","SHOW INDEXES FROM `mysql`.`general_log`"
"2023-07-10 16:22:00.437019","root[root] @  [172.18.0.2]",1101,1,"Query","SHOW SESSION VARIABLES LIKE 'FOREIGN_KEY_CHECKS'"
"2023-07-10 16:22:00.440412","root[root] @  [172.18.0.2]",1101,1,"Query","SHOW  COLUMNS FROM `mysql`.`general_log`"
"2023-07-10 16:22:00.443578","root[root] @  [172.18.0.2]",1101,1,"Query","SHOW INDEXES FROM `mysql`.`general_log`"
"2023-07-10 16:22:00.449686","root[root] @  [172.18.0.2]",1101,1,"Query","SELECT `SCHEMA_NAME` FROM `INFORMATION_SCHEMA`.`SCHEMATA`, (SELECT DB_first_level FROM ( SELECT DISTINCT SUBSTRING_INDEX(SCHEMA_NAME, '_', 1) DB_first_level FROM INFORMATION_SCHEMA.SCHEMATA WHERE TRUE ) t ORDER BY DB_first_level ASC LIMIT 0, 100) t2 WHERE TRUE AND 1 = LOCATE(CONCAT(DB_first_level, '_'), CONCAT(SCHEMA_NAME, '_')) ORDER BY SCHEMA_NAME ASC"
"2023-07-10 16:22:00.454570","root[root] @  [172.18.0.2]",1101,1,"Query","SELECT COUNT(*) FROM ( SELECT DISTINCT SUBSTRING_INDEX(SCHEMA_NAME, '_', 1) DB_first_level FROM INFORMATION_SCHEMA.SCHEMATA WHERE TRUE ) t"
"2023-07-10 16:22:00.456887","root[root] @  [172.18.0.2]",1101,1,"Query","SELECT COUNT(*) FROM ( SELECT DISTINCT SUBSTRING_INDEX(SCHEMA_NAME, '_', 1) DB_first_level FROM INFORMATION_SCHEMA.SCHEMATA WHERE TRUE ) t"
"2023-07-10 16:22:00.460531","root[root] @  [172.18.0.2]",1101,1,"Query","SELECT 1 FROM (SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`COLUMN_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`TABLE_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`SCHEMA_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`USER_PRIVILEGES`) t WHERE `IS_GRANTABLE` = 'YES' AND '''root''@''%''' LIKE `GRANTEE` LIMIT 1"
"2023-07-10 16:22:00.464866","root[root] @  [172.18.0.2]",1101,1,"Query","SELECT `PRIVILEGE_TYPE` FROM `INFORMATION_SCHEMA`.`USER_PRIVILEGES` WHERE GRANTEE='''root''@''%''' AND PRIVILEGE_TYPE='TRIGGER'"
"2023-07-10 16:22:00.480397","root[root] @  [172.18.0.2]",1102,1,"Quit",""
"2023-07-10 16:22:00.480465","root[root] @  [172.18.0.2]",1101,1,"Quit",""
"2023-07-10 16:22:00.732704","[root] @  [172.18.0.2]",1103,1,"Connect","root@172.18.0.2 on  using TCP/IP"
"2023-07-10 16:22:00.744320","root[root] @  [172.18.0.2]",1103,1,"Query","SELECT @@version, @@version_comment"
"2023-07-10 16:22:00.747933","root[root] @  [172.18.0.2]",1103,1,"Query","SET NAMES 'utf8mb4' COLLATE 'utf8mb4_general_ci'"
"2023-07-10 16:22:00.752136","root[root] @  [172.18.0.2]",1103,1,"Query","SET lc_messages = 'en_US'"
"2023-07-10 16:22:00.764696","[root] @  [172.18.0.2]",1104,1,"Connect","root@172.18.0.2 on  using TCP/IP"
"2023-07-10 16:22:00.770848","root[root] @  [172.18.0.2]",1104,1,"Query","SHOW TABLES FROM `phpmyadmin`"
"2023-07-10 16:22:00.778032","root[root] @  [172.18.0.2]",1103,1,"Query","SET collation_connection = 'utf8mb4_unicode_ci'"
"2023-07-10 16:22:00.781560","root[root] @  [172.18.0.2]",1104,1,"Query","SHOW TABLES FROM `phpmyadmin`"
"2023-07-10 16:22:00.786420","root[root] @  [172.18.0.2]",1103,1,"Query","SELECT 1 FROM mysql.user LIMIT 1"
"2023-07-10 16:22:00.791213","root[root] @  [172.18.0.2]",1103,1,"Query","SELECT CURRENT_USER()"
"2023-07-10 16:22:00.795302","root[root] @  [172.18.0.2]",1103,1,"Query","SELECT 1 FROM (SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`COLUMN_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`TABLE_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`SCHEMA_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`USER_PRIVILEGES`) t WHERE `IS_GRANTABLE` = 'YES' AND '''root''@''%''' LIKE `GRANTEE` LIMIT 1"
"2023-07-10 16:22:00.802943","root[root] @  [172.18.0.2]",1104,1,"Quit",""
"2023-07-10 16:22:00.802979","root[root] @  [172.18.0.2]",1103,1,"Quit",""
"2023-07-10 16:22:00.810496","[root] @  [172.18.0.2]",1105,1,"Connect","root@172.18.0.2 on  using TCP/IP"
"2023-07-10 16:22:00.822327","root[root] @  [172.18.0.2]",1105,1,"Query","SELECT @@version, @@version_comment"
"2023-07-10 16:22:00.827972","root[root] @  [172.18.0.2]",1105,1,"Query","SET NAMES 'utf8mb4' COLLATE 'utf8mb4_general_ci'"
"2023-07-10 16:22:00.832362","root[root] @  [172.18.0.2]",1105,1,"Query","SET lc_messages = 'en_US'"
"2023-07-10 16:22:00.839726","[root] @  [172.18.0.2]",1106,1,"Connect","root@172.18.0.2 on  using TCP/IP"
"2023-07-10 16:22:00.847429","root[root] @  [172.18.0.2]",1106,1,"Query","SHOW TABLES FROM `phpmyadmin`"
"2023-07-10 16:22:00.852132","root[root] @  [172.18.0.2]",1105,1,"Query","SET collation_connection = 'utf8mb4_unicode_ci'"
"2023-07-10 16:22:00.857541","root[root] @  [172.18.0.2]",1106,1,"Query","SHOW TABLES FROM `phpmyadmin`"
"2023-07-10 16:22:00.861683","root[root] @  [172.18.0.2]",1105,1,"Query","SELECT 1 FROM mysql.user LIMIT 1"
"2023-07-10 16:22:00.865795","root[root] @  [172.18.0.2]",1105,1,"Query","SELECT CURRENT_USER()"
"2023-07-10 16:22:00.875453","root[root] @  [172.18.0.2]",1105,1,"Query","SELECT 1 FROM (SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`COLUMN_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`TABLE_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`SCHEMA_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`USER_PRIVILEGES`) t WHERE `IS_GRANTABLE` = 'YES' AND '''root''@''%''' LIKE `GRANTEE` LIMIT 1"
"2023-07-10 16:22:00.885665","root[root] @  [172.18.0.2]",1106,1,"Quit",""
"2023-07-10 16:22:00.885940","root[root] @  [172.18.0.2]",1105,1,"Quit",""
"2023-07-10 16:22:00.893625","[root] @  [172.18.0.2]",1107,1,"Connect","root@172.18.0.2 on  using TCP/IP"
"2023-07-10 16:22:00.905117","root[root] @  [172.18.0.2]",1107,1,"Query","SELECT @@version, @@version_comment"
"2023-07-10 16:22:00.908193","root[root] @  [172.18.0.2]",1107,1,"Query","SET NAMES 'utf8mb4' COLLATE 'utf8mb4_general_ci'"
"2023-07-10 16:22:00.911479","root[root] @  [172.18.0.2]",1107,1,"Query","SET lc_messages = 'en_US'"
"2023-07-10 16:22:00.916082","[root] @  [172.18.0.2]",1108,1,"Connect","root@172.18.0.2 on  using TCP/IP"
"2023-07-10 16:22:00.925851","root[root] @  [172.18.0.2]",1108,1,"Query","SHOW TABLES FROM `phpmyadmin`"
"2023-07-10 16:22:00.929471","root[root] @  [172.18.0.2]",1107,1,"Query","SET collation_connection = 'utf8mb4_unicode_ci'"
"2023-07-10 16:22:00.935319","root[root] @  [172.18.0.2]",1108,1,"Query","SHOW TABLES FROM `phpmyadmin`"
"2023-07-10 16:22:00.939737","root[root] @  [172.18.0.2]",1107,1,"Query","SELECT 1 FROM mysql.user LIMIT 1"
"2023-07-10 16:22:00.941831","root[root] @  [172.18.0.2]",1107,1,"Query","SELECT CURRENT_USER()"
"2023-07-10 16:22:00.944015","root[root] @  [172.18.0.2]",1107,1,"Query","SELECT 1 FROM (SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`COLUMN_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`TABLE_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`SCHEMA_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`USER_PRIVILEGES`) t WHERE `IS_GRANTABLE` = 'YES' AND '''root''@''%''' LIKE `GRANTEE` LIMIT 1"
"2023-07-10 16:22:00.947012","root[root] @  [172.18.0.2]",1108,1,"Quit",""
"2023-07-10 16:22:00.947037","root[root] @  [172.18.0.2]",1107,1,"Quit",""
"2023-07-10 16:22:00.949520","[root] @  [172.18.0.2]",1109,1,"Connect","root@172.18.0.2 on  using TCP/IP"
"2023-07-10 16:22:00.956293","root[root] @  [172.18.0.2]",1109,1,"Query","SELECT @@version, @@version_comment"
"2023-07-10 16:22:00.958569","root[root] @  [172.18.0.2]",1109,1,"Query","SET NAMES 'utf8mb4' COLLATE 'utf8mb4_general_ci'"
"2023-07-10 16:22:00.960036","root[root] @  [172.18.0.2]",1109,1,"Query","SET lc_messages = 'en_US'"
"2023-07-10 16:22:00.961912","[root] @  [172.18.0.2]",1110,1,"Connect","root@172.18.0.2 on  using TCP/IP"
"2023-07-10 16:22:00.964486","root[root] @  [172.18.0.2]",1110,1,"Query","SHOW TABLES FROM `phpmyadmin`"
"2023-07-10 16:22:00.966575","root[root] @  [172.18.0.2]",1109,1,"Query","SET collation_connection = 'utf8mb4_unicode_ci'"
"2023-07-10 16:22:00.969394","root[root] @  [172.18.0.2]",1110,1,"Query","SHOW TABLES FROM `phpmyadmin`"
"2023-07-10 16:22:00.972822","root[root] @  [172.18.0.2]",1109,1,"Query","SELECT CURRENT_USER()"
